BASE	ACTUAL	PREDICT	COUNTRY	REGION	DIVISION	PRODTYPE	PRODUCT	QUARTER	YEAR	MONTH	STATE	COUNTY	MONYR	DATE
2	$167.20	$134.40	Canada			OFFICE	DESK	3	1995	Jul	Saskatchewan		Jul1995	
2	$596.80	$233.60	Canada			OFFICE	DESK	3	1995	Aug	Saskatchewan		Aug1995	
2	$4.00	$165.60	Canada			OFFICE	DESK	3	1995	Sep	Saskatchewan		Sep1995	
2	"$1,160.80"	"$1,015.20"	Canada			OFFICE	DESK	4	1995	Oct	Saskatchewan		Oct1995	
2	$799.20	$777.60	Canada			OFFICE	DESK	4	1995	Nov	Saskatchewan		Nov1995	
2	"$1,017.60"	$833.60	Canada			OFFICE	DESK	4	1995	Dec	Saskatchewan		Dec1995	
2	$116.80	$868.00	Canada			FURNITURE	SOFA	1	1995	Jan	Saskatchewan		Jan1995	
2	"$1,171.20"	$165.60	Canada			FURNITURE	SOFA	1	1995	Feb	Saskatchewan		Feb1995	
2	$488.80	"$1,316.80"	Canada			FURNITURE	SOFA	1	1995	Mar	Saskatchewan		Mar1995	
2	$801.60	$484.80	Canada			FURNITURE	SOFA	2	1995	Apr	Saskatchewan		Apr1995	
2	$225.60	"$1,000.80"	Canada			FURNITURE	SOFA	2	1995	May	Saskatchewan		May1995	
2	"$1,097.60"	"$1,087.20"	Canada			FURNITURE	SOFA	2	1995	Jun	Saskatchewan		Jun1995	
2	$520.00	"$1,241.60"	Canada			FURNITURE	SOFA	3	1995	Jul	Saskatchewan		Jul1995	
2	$864.80	$940.00	Canada			FURNITURE	SOFA	3	1995	Aug	Saskatchewan		Aug1995	
2	$245.60	$46.40	Canada			FURNITURE	SOFA	3	1995	Sep	Saskatchewan		Sep1995	
2	$320.80	"$1,000.00"	Canada			FURNITURE	SOFA	4	1995	Oct	Saskatchewan		Oct1995	
2	$602.40	$34.40	Canada			FURNITURE	SOFA	4	1995	Nov	Saskatchewan		Nov1995	
2	$307.20	$992.00	Canada			FURNITURE	SOFA	4	1995	Dec	Saskatchewan		Dec1995	
2	$700.80	$556.80	Canada			FURNITURE	BED	1	1995	Jan	Saskatchewan		Jan1995	
2	$874.40	$318.40	Canada			FURNITURE	BED	1	1995	Feb	Saskatchewan		Feb1995	
2	$810.40	$92.80	Canada			FURNITURE	BED	1	1995	Mar	Saskatchewan		Mar1995	
2	$724.80	$951.20	Canada			FURNITURE	BED	2	1995	Apr	Saskatchewan		Apr1995	
2	$498.40	$348.00	Canada			FURNITURE	BED	2	1995	May	Saskatchewan		May1995	
2	$940.80	$351.20	Canada			FURNITURE	BED	2	1995	Jun	Saskatchewan		Jun1995	
2	$711.20	$90.40	Canada			FURNITURE	BED	3	1995	Jul	Saskatchewan		Jul1995	
2	$291.20	$736.80	Canada			FURNITURE	BED	3	1995	Aug	Saskatchewan		Aug1995	
2	$791.20	$812.80	Canada			FURNITURE	BED	3	1995	Sep	Saskatchewan		Sep1995	
2	"$1,014.40"	$976.80	Canada			FURNITURE	BED	4	1995	Oct	Saskatchewan		Oct1995	
2	$472.00	$308.00	Canada			FURNITURE	BED	4	1995	Nov	Saskatchewan		Nov1995	
2	"$1,168.80"	$229.60	Canada			FURNITURE	BED	4	1995	Dec	Saskatchewan		Dec1995	
2	$992.00	"$1,207.20"	Canada			OFFICE	CHAIR	1	1995	Jan	Saskatchewan		Jan1995	
2	"$1,148.80"	$334.40	Canada			OFFICE	CHAIR	1	1995	Feb	Saskatchewan		Feb1995	
2	$172.00	$992.00	Canada			OFFICE	CHAIR	1	1995	Mar	Saskatchewan		Mar1995	
2	"$1,144.80"	$457.60	Canada			OFFICE	CHAIR	2	1995	Apr	Saskatchewan		Apr1995	
2	$32.00	"$1,028.00"	Canada			OFFICE	CHAIR	2	1995	May	Saskatchewan		May1995	
2	$484.80	$202.40	Canada			OFFICE	CHAIR	2	1995	Jun	Saskatchewan		Jun1995	
2	"$1,194.40"	$84.80	Canada			OFFICE	CHAIR	3	1995	Jul	Saskatchewan		Jul1995	
2	$744.00	$89.60	Canada			OFFICE	CHAIR	3	1995	Aug	Saskatchewan		Aug1995	
2	$817.60	$927.20	Canada			OFFICE	CHAIR	3	1995	Sep	Saskatchewan		Sep1995	
2	$549.60	$378.40	Canada			OFFICE	CHAIR	4	1995	Oct	Saskatchewan		Oct1995	
2	$613.60	$659.20	Canada			OFFICE	CHAIR	4	1995	Nov	Saskatchewan		Nov1995	
2	$89.60	$660.80	Canada			OFFICE	CHAIR	4	1995	Dec	Saskatchewan		Dec1995	
2	$160.80	$861.60	Canada			OFFICE	DESK	1	1995	Jan	Saskatchewan		Jan1995	
2	$669.60	$115.20	Canada			OFFICE	DESK	1	1995	Feb	Saskatchewan		Feb1995	
2	$155.20	$606.40	Canada			OFFICE	DESK	1	1995	Mar	Saskatchewan		Mar1995	
2	$402.40	$978.40	Canada			OFFICE	DESK	2	1995	Apr	Saskatchewan		Apr1995	
2	$524.00	$556.00	Canada			OFFICE	DESK	2	1995	May	Saskatchewan		May1995	
2	"$1,100.80"	$973.60	Canada			OFFICE	DESK	2	1995	Jun	Saskatchewan		Jun1995	
2	$632.80	$303.20	Canada			OFFICE	DESK	3	1995	Jul	Saskatchewan		Jul1995	
2	$358.40	"$1,020.00"	Canada			OFFICE	DESK	3	1995	Aug	Saskatchewan		Aug1995	
2	$744.80	"$1,272.00"	Canada			OFFICE	DESK	3	1995	Sep	Saskatchewan		Sep1995	
2	"$1,173.60"	$410.40	Canada			OFFICE	DESK	4	1995	Oct	Saskatchewan		Oct1995	
2	$160.80	$761.60	Canada			OFFICE	DESK	4	1995	Nov	Saskatchewan		Nov1995	
2	$800.00	$910.40	Canada			OFFICE	DESK	4	1995	Dec	Saskatchewan		Dec1995	
2	"$1,197.60"	$624.80	Canada			FURNITURE	SOFA	1	1995	Jan	Saskatchewan		Jan1995	
2	$471.20	$97.60	Canada			FURNITURE	SOFA	1	1995	Feb	Saskatchewan		Feb1995	
2	$730.40	$596.00	Canada			FURNITURE	SOFA	1	1995	Mar	Saskatchewan		Mar1995	
2	$849.60	$40.80	Canada			FURNITURE	SOFA	2	1995	Apr	Saskatchewan		Apr1995	
2	$87.20	$768.80	Canada			FURNITURE	SOFA	2	1995	May	Saskatchewan		May1995	
2	$308.80	$868.80	Canada			FURNITURE	SOFA	2	1995	Jun	Saskatchewan		Jun1995	
2	"$1,209.60"	"$1,019.20"	Canada			FURNITURE	SOFA	3	1995	Jul	Saskatchewan		Jul1995	
2	"$1,128.80"	$952.80	Canada			FURNITURE	SOFA	3	1995	Aug	Saskatchewan		Aug1995	
2	$931.20	$983.20	Canada			FURNITURE	SOFA	3	1995	Sep	Saskatchewan		Sep1995	
2	$584.00	$328.00	Canada			FURNITURE	SOFA	4	1995	Oct	Saskatchewan		Oct1995	
2	$725.60	$938.40	Canada			FURNITURE	SOFA	4	1995	Nov	Saskatchewan		Nov1995	
2	$332.80	$55.20	Canada			FURNITURE	SOFA	4	1995	Dec	Saskatchewan		Dec1995	
2	$236.00	"$1,292.00"	Canada			FURNITURE	BED	1	1995	Jan	Saskatchewan		Jan1995	
2	$962.40	$381.60	Canada			FURNITURE	BED	1	1995	Feb	Saskatchewan		Feb1995	
2	"$1,059.20"	"$1,213.60"	Canada			FURNITURE	BED	1	1995	Mar	Saskatchewan		Mar1995	
2	$588.00	"$1,034.40"	Canada			FURNITURE	BED	2	1995	Apr	Saskatchewan		Apr1995	
2	$156.80	$263.20	Canada			FURNITURE	BED	2	1995	May	Saskatchewan		May1995	
2	$198.40	$166.40	Canada			FURNITURE	BED	2	1995	Jun	Saskatchewan		Jun1995	
2	"$1,209.60"	$716.00	Canada			FURNITURE	BED	3	1995	Jul	Saskatchewan		Jul1995	
2	$759.20	$611.20	Canada			FURNITURE	BED	3	1995	Aug	Saskatchewan		Aug1995	
2	$208.00	$180.80	Canada			FURNITURE	BED	3	1995	Sep	Saskatchewan		Sep1995	
2	$575.20	$487.20	Canada			FURNITURE	BED	4	1995	Oct	Saskatchewan		Oct1995	
2	"$1,008.00"	$96.00	Canada			FURNITURE	BED	4	1995	Nov	Saskatchewan		Nov1995	
2	$639.20	$874.40	Canada			FURNITURE	BED	4	1995	Dec	Saskatchewan		Dec1995	
2	$85.60	"$1,049.60"	Canada			OFFICE	CHAIR	1	1995	Jan	Saskatchewan		Jan1995	
2	$281.60	"$1,237.60"	Canada			OFFICE	CHAIR	1	1995	Feb	Saskatchewan		Feb1995	
2	$505.60	$804.80	Canada			OFFICE	CHAIR	1	1995	Mar	Saskatchewan		Mar1995	
2	$312.00	$702.40	Canada			OFFICE	CHAIR	2	1995	Apr	Saskatchewan		Apr1995	
2	"$1,058.40"	$45.60	Canada			OFFICE	CHAIR	2	1995	May	Saskatchewan		May1995	
2	$244.00	$491.20	Canada			OFFICE	CHAIR	2	1995	Jun	Saskatchewan		Jun1995	
2	$638.40	$589.60	Canada			OFFICE	CHAIR	3	1995	Jul	Saskatchewan		Jul1995	
2	$369.60	$11.20	Canada			OFFICE	CHAIR	3	1995	Aug	Saskatchewan		Aug1995	
2	$467.20	$96.80	Canada			OFFICE	CHAIR	3	1995	Sep	Saskatchewan		Sep1995	
2	"$1,121.60"	$168.80	Canada			OFFICE	CHAIR	4	1995	Oct	Saskatchewan		Oct1995	
2	$258.40	$706.40	Canada			OFFICE	CHAIR	4	1995	Nov	Saskatchewan		Nov1995	
2	$691.20	$352.80	Canada			OFFICE	CHAIR	4	1995	Dec	Saskatchewan		Dec1995	
2	$768.00	$326.40	Canada			OFFICE	DESK	1	1995	Jan	Saskatchewan		Jan1995	
2	"$1,106.40"	$744.00	Canada			OFFICE	DESK	1	1995	Feb	Saskatchewan		Feb1995	
2	$806.40	"$1,171.20"	Canada			OFFICE	DESK	1	1995	Mar	Saskatchewan		Mar1995	
2	$375.20	$269.60	Canada			OFFICE	DESK	2	1995	Apr	Saskatchewan		Apr1995	
2	$10.40	"$1,115.20"	Canada			OFFICE	DESK	2	1995	May	Saskatchewan		May1995	
2	$703.20	"$1,283.20"	Canada			OFFICE	DESK	2	1995	Jun	Saskatchewan		Jun1995	
2	$577.60	"$1,180.00"	Canada			OFFICE	DESK	3	1995	Jul	Saskatchewan		Jul1995	
2	$261.60	$32.00	Canada			OFFICE	DESK	3	1995	Aug	Saskatchewan		Aug1995	
2	"$1,010.40"	$688.00	Canada			OFFICE	DESK	3	1995	Sep	Saskatchewan		Sep1995	
2	$947.20	$845.60	Canada			OFFICE	DESK	4	1995	Oct	Saskatchewan		Oct1995	
2	"$1,036.80"	"$1,076.00"	Canada			OFFICE	DESK	4	1995	Nov	Saskatchewan		Nov1995	
2	$920.00	$373.60	Canada			OFFICE	DESK	4	1995	Dec	Saskatchewan		Dec1995	
2	"$1,152.00"	$12.80	Canada			FURNITURE	SOFA	1	1995	Jan	Saskatchewan		Jan1995	
2	$422.40	$631.20	Canada			FURNITURE	SOFA	1	1995	Feb	Saskatchewan		Feb1995	
2	$546.40	$380.00	Canada			FURNITURE	SOFA	1	1995	Mar	Saskatchewan		Mar1995	
2	"$1,186.40"	"$1,077.60"	Canada			FURNITURE	SOFA	2	1995	Apr	Saskatchewan		Apr1995	
2	$576.80	$156.80	Canada			FURNITURE	SOFA	2	1995	May	Saskatchewan		May1995	
2	$998.40	$582.40	Canada			FURNITURE	SOFA	2	1995	Jun	Saskatchewan		Jun1995	
2	"$1,252.80"	$553.60	Canada			FURNITURE	SOFA	3	1995	Jul	Saskatchewan		Jul1995	
2	$503.20	"$1,028.00"	Canada			FURNITURE	SOFA	3	1995	Aug	Saskatchewan		Aug1995	
2	$325.60	$488.00	Canada			FURNITURE	SOFA	3	1995	Sep	Saskatchewan		Sep1995	
2	$520.80	"$1,288.80"	Canada			FURNITURE	SOFA	4	1995	Oct	Saskatchewan		Oct1995	
2	$868.00	$926.40	Canada			FURNITURE	SOFA	4	1995	Nov	Saskatchewan		Nov1995	
2	$715.20	"$1,329.60"	Canada			FURNITURE	SOFA	4	1995	Dec	Saskatchewan		Dec1995	
2	$190.40	$30.40	Canada			FURNITURE	BED	1	1995	Jan	Saskatchewan		Jan1995	
2	$952.80	$159.20	Canada			FURNITURE	BED	1	1995	Feb	Saskatchewan		Feb1995	
2	"$1,097.60"	"$1,022.40"	Canada			FURNITURE	BED	1	1995	Mar	Saskatchewan		Mar1995	
2	"$1,172.00"	$432.80	Canada			FURNITURE	BED	2	1995	Apr	Saskatchewan		Apr1995	
2	$3.20	$137.60	Canada			FURNITURE	BED	2	1995	May	Saskatchewan		May1995	
2	$128.80	"$1,233.60"	Canada			FURNITURE	BED	2	1995	Jun	Saskatchewan		Jun1995	
2	$664.80	$891.20	Canada			FURNITURE	BED	3	1995	Jul	Saskatchewan		Jul1995	
2	$140.80	$838.40	Canada			FURNITURE	BED	3	1995	Aug	Saskatchewan		Aug1995	
2	$240.00	$534.40	Canada			FURNITURE	BED	3	1995	Sep	Saskatchewan		Sep1995	
2	$298.40	$420.80	Canada			FURNITURE	BED	4	1995	Oct	Saskatchewan		Oct1995	
2	$910.40	$740.00	Canada			FURNITURE	BED	4	1995	Nov	Saskatchewan		Nov1995	
2	"$1,224.00"	$878.40	Canada			FURNITURE	BED	4	1995	Dec	Saskatchewan		Dec1995	
2	$794.40	"$1,099.20"	Canada			OFFICE	CHAIR	1	1995	Jan	Saskatchewan		Jan1995	
2	$178.40	$40.80	Canada			OFFICE	CHAIR	1	1995	Feb	Saskatchewan		Feb1995	
2	$756.00	$224.80	Canada			OFFICE	CHAIR	1	1995	Mar	Saskatchewan		Mar1995	
2	$174.40	$940.00	Canada			OFFICE	CHAIR	2	1995	Apr	Saskatchewan		Apr1995	
2	$691.20	$313.60	Canada			OFFICE	CHAIR	2	1995	May	Saskatchewan		May1995	
2	$192.80	$958.40	Canada			OFFICE	CHAIR	2	1995	Jun	Saskatchewan		Jun1995	
2	$521.60	$393.60	Canada			OFFICE	CHAIR	3	1995	Jul	Saskatchewan		Jul1995	
2	$223.20	$594.40	Canada			OFFICE	CHAIR	3	1995	Aug	Saskatchewan		Aug1995	
2	$827.20	$938.40	Canada			OFFICE	CHAIR	3	1995	Sep	Saskatchewan		Sep1995	
2	$797.60	$445.60	Canada			OFFICE	CHAIR	4	1995	Oct	Saskatchewan		Oct1995	
2	$356.00	$648.00	Canada			OFFICE	CHAIR	4	1995	Nov	Saskatchewan		Nov1995	
2	$311.20	$9.60	Canada			OFFICE	CHAIR	4	1995	Dec	Saskatchewan		Dec1995	
2	$988.00	"$1,065.60"	Canada			OFFICE	DESK	1	1995	Jan	Saskatchewan		Jan1995	
2	$780.80	$698.40	Canada			OFFICE	DESK	1	1995	Feb	Saskatchewan		Feb1995	
2	$244.00	"$1,170.40"	Canada			OFFICE	DESK	1	1995	Mar	Saskatchewan		Mar1995	
2	$356.00	$142.40	Canada			OFFICE	DESK	2	1995	Apr	Saskatchewan		Apr1995	
2	$843.20	$895.20	Canada			OFFICE	DESK	2	1995	May	Saskatchewan		May1995	
2	"$1,181.60"	$473.60	Canada			OFFICE	DESK	2	1995	Jun	Saskatchewan		Jun1995	
2	$831.20	$468.80	Canada			OFFICE	DESK	3	1995	Jul	Saskatchewan		Jul1995	
2	$564.00	$295.20	Canada			OFFICE	DESK	3	1995	Aug	Saskatchewan		Aug1995	
2	"$1,156.00"	$80.80	Canada			OFFICE	DESK	3	1995	Sep	Saskatchewan		Sep1995	
2	$992.00	$697.60	Canada			OFFICE	DESK	4	1995	Oct	Saskatchewan		Oct1995	
2	$593.60	"$1,174.40"	Canada			OFFICE	DESK	4	1995	Nov	Saskatchewan		Nov1995	
2	$24.80	$884.80	Canada			OFFICE	DESK	4	1995	Dec	Saskatchewan		Dec1995	
2	$489.60	"$1,038.40"	Canada			FURNITURE	SOFA	1	1996	Jan	Saskatchewan		Jan1996	
2	$923.20	$400.00	Canada			FURNITURE	SOFA	1	1996	Feb	Saskatchewan		Feb1996	
2	$322.40	$512.00	Canada			FURNITURE	SOFA	1	1996	Mar	Saskatchewan		Mar1996	
2	"$1,246.40"	$511.20	Canada			FURNITURE	SOFA	2	1996	Apr	Saskatchewan		Apr1996	
2	$940.00	$552.80	Canada			FURNITURE	SOFA	2	1996	May	Saskatchewan		May1996	
2	$466.40	$977.60	Canada			FURNITURE	SOFA	2	1996	Jun	Saskatchewan		Jun1996	
2	"$1,089.60"	$356.80	Canada			FURNITURE	SOFA	3	1996	Jul	Saskatchewan		Jul1996	
2	$86.40	$761.60	Canada			FURNITURE	SOFA	3	1996	Aug	Saskatchewan		Aug1996	
2	"$1,090.40"	$130.40	Canada			FURNITURE	SOFA	3	1996	Sep	Saskatchewan		Sep1996	
2	$924.80	$97.60	Canada			FURNITURE	SOFA	4	1996	Oct	Saskatchewan		Oct1996	
2	$502.40	$484.00	Canada			FURNITURE	SOFA	4	1996	Nov	Saskatchewan		Nov1996	
2	$202.40	$227.20	Canada			FURNITURE	SOFA	4	1996	Dec	Saskatchewan		Dec1996	
2	$508.80	$563.20	Canada			FURNITURE	BED	1	1996	Jan	Saskatchewan		Jan1996	
2	"$1,040.80"	$133.60	Canada			FURNITURE	BED	1	1996	Feb	Saskatchewan		Feb1996	
2	$807.20	$584.80	Canada			FURNITURE	BED	1	1996	Mar	Saskatchewan		Mar1996	
2	$324.80	$665.60	Canada			FURNITURE	BED	2	1996	Apr	Saskatchewan		Apr1996	
2	$67.20	$908.80	Canada			FURNITURE	BED	2	1996	May	Saskatchewan		May1996	
2	$844.00	$279.20	Canada			FURNITURE	BED	2	1996	Jun	Saskatchewan		Jun1996	
2	$942.40	$415.20	Canada			FURNITURE	BED	3	1996	Jul	Saskatchewan		Jul1996	
2	"$1,134.40"	$795.20	Canada			FURNITURE	BED	3	1996	Aug	Saskatchewan		Aug1996	
2	$125.60	$524.80	Canada			FURNITURE	BED	3	1996	Sep	Saskatchewan		Sep1996	
2	"$1,236.00"	$474.40	Canada			FURNITURE	BED	4	1996	Oct	Saskatchewan		Oct1996	
2	$558.40	$292.80	Canada			FURNITURE	BED	4	1996	Nov	Saskatchewan		Nov1996	
2	$194.40	$222.40	Canada			FURNITURE	BED	4	1996	Dec	Saskatchewan		Dec1996	
2	$980.80	$359.20	Canada			OFFICE	CHAIR	1	1996	Jan	Saskatchewan		Jan1996	
2	$751.20	$534.40	Canada			OFFICE	CHAIR	1	1996	Feb	Saskatchewan		Feb1996	
2	"$1,191.20"	$81.60	Canada			OFFICE	CHAIR	1	1996	Mar	Saskatchewan		Mar1996	
2	$804.00	$224.80	Canada			OFFICE	CHAIR	2	1996	Apr	Saskatchewan		Apr1996	
2	"$1,200.00"	$536.00	Canada			OFFICE	CHAIR	2	1996	May	Saskatchewan		May1996	
2	$732.00	$513.60	Canada			OFFICE	CHAIR	2	1996	Jun	Saskatchewan		Jun1996	
2	$22.40	$407.20	Canada			OFFICE	CHAIR	3	1996	Jul	Saskatchewan		Jul1996	
2	$393.60	$887.20	Canada			OFFICE	CHAIR	3	1996	Aug	Saskatchewan		Aug1996	
2	"$1,189.60"	$630.40	Canada			OFFICE	CHAIR	3	1996	Sep	Saskatchewan		Sep1996	
2	$719.20	$816.80	Canada			OFFICE	CHAIR	4	1996	Oct	Saskatchewan		Oct1996	
2	$237.60	$320.80	Canada			OFFICE	CHAIR	4	1996	Nov	Saskatchewan		Nov1996	
2	$780.00	$0.80	Canada			OFFICE	CHAIR	4	1996	Dec	Saskatchewan		Dec1996	
2	$633.60	$584.80	Canada			OFFICE	DESK	1	1996	Jan	Saskatchewan		Jan1996	
2	$503.20	"$1,292.80"	Canada			OFFICE	DESK	1	1996	Feb	Saskatchewan		Feb1996	
2	$809.60	$7.20	Canada			OFFICE	DESK	1	1996	Mar	Saskatchewan		Mar1996	
2	"$1,214.40"	"$1,175.20"	Canada			OFFICE	DESK	2	1996	Apr	Saskatchewan		Apr1996	
2	$425.60	$661.60	Canada			OFFICE	DESK	2	1996	May	Saskatchewan		May1996	
2	"$1,010.40"	$745.60	Canada			OFFICE	DESK	2	1996	Jun	Saskatchewan		Jun1996	
2	$193.60	$729.60	Canada			OFFICE	DESK	3	1996	Jul	Saskatchewan		Jul1996	
2	$616.00	"$1,168.80"	Canada			OFFICE	DESK	3	1996	Aug	Saskatchewan		Aug1996	
2	"$1,136.00"	"$1,242.40"	Canada			OFFICE	DESK	3	1996	Sep	Saskatchewan		Sep1996	
2	$896.00	$688.80	Canada			OFFICE	DESK	4	1996	Oct	Saskatchewan		Oct1996	
2	$51.20	"$1,180.80"	Canada			OFFICE	DESK	4	1996	Nov	Saskatchewan		Nov1996	
2	$387.20	$932.80	Canada			OFFICE	DESK	4	1996	Dec	Saskatchewan		Dec1996	
2	$303.20	$848.00	Canada			FURNITURE	SOFA	1	1996	Jan	Saskatchewan		Jan1996	
2	$751.20	"$1,107.20"	Canada			FURNITURE	SOFA	1	1996	Feb	Saskatchewan		Feb1996	
2	$87.20	$242.40	Canada			FURNITURE	SOFA	1	1996	Mar	Saskatchewan		Mar1996	
2	$273.60	$897.60	Canada			FURNITURE	SOFA	2	1996	Apr	Saskatchewan		Apr1996	
2	"$1,158.40"	$797.60	Canada			FURNITURE	SOFA	2	1996	May	Saskatchewan		May1996	
2	$144.00	$926.40	Canada			FURNITURE	SOFA	2	1996	Jun	Saskatchewan		Jun1996	
2	$758.40	$878.40	Canada			FURNITURE	SOFA	3	1996	Jul	Saskatchewan		Jul1996	
2	$475.20	$605.60	Canada			FURNITURE	SOFA	3	1996	Aug	Saskatchewan		Aug1996	
2	"$1,128.80"	"$1,203.20"	Canada			FURNITURE	SOFA	3	1996	Sep	Saskatchewan		Sep1996	
2	$438.40	$154.40	Canada			FURNITURE	SOFA	4	1996	Oct	Saskatchewan		Oct1996	
2	$761.60	$197.60	Canada			FURNITURE	SOFA	4	1996	Nov	Saskatchewan		Nov1996	
2	$2.40	$239.20	Canada			FURNITURE	SOFA	4	1996	Dec	Saskatchewan		Dec1996	
2	$444.80	$558.40	Canada			FURNITURE	BED	1	1996	Jan	Saskatchewan		Jan1996	
2	$92.00	$272.80	Canada			FURNITURE	BED	1	1996	Feb	Saskatchewan		Feb1996	
2	$156.80	$454.40	Canada			FURNITURE	BED	1	1996	Mar	Saskatchewan		Mar1996	
2	$476.80	$512.00	Canada			FURNITURE	BED	2	1996	Apr	Saskatchewan		Apr1996	
2	$782.40	$736.00	Canada			FURNITURE	BED	2	1996	May	Saskatchewan		May1996	
2	$66.40	"$1,155.20"	Canada			FURNITURE	BED	2	1996	Jun	Saskatchewan		Jun1996	
2	$547.20	$55.20	Canada			FURNITURE	BED	3	1996	Jul	Saskatchewan		Jul1996	
2	$200.00	$645.60	Canada			FURNITURE	BED	3	1996	Aug	Saskatchewan		Aug1996	
2	$602.40	$175.20	Canada			FURNITURE	BED	3	1996	Sep	Saskatchewan		Sep1996	
2	$180.80	$924.80	Canada			FURNITURE	BED	4	1996	Oct	Saskatchewan		Oct1996	
2	$548.80	$544.80	Canada			FURNITURE	BED	4	1996	Nov	Saskatchewan		Nov1996	
2	$85.60	$717.60	Canada			FURNITURE	BED	4	1996	Dec	Saskatchewan		Dec1996	
2	$46.40	"$1,101.60"	Canada			OFFICE	CHAIR	1	1996	Jan	Saskatchewan		Jan1996	
2	$416.00	$638.40	Canada			OFFICE	CHAIR	1	1996	Feb	Saskatchewan		Feb1996	
2	$337.60	$229.60	Canada			OFFICE	CHAIR	1	1996	Mar	Saskatchewan		Mar1996	
2	$885.60	"$1,023.20"	Canada			OFFICE	CHAIR	2	1996	Apr	Saskatchewan		Apr1996	
2	$914.40	$472.00	Canada			OFFICE	CHAIR	2	1996	May	Saskatchewan		May1996	
2	$641.60	$209.60	Canada			OFFICE	CHAIR	2	1996	Jun	Saskatchewan		Jun1996	
2	"$1,045.60"	$711.20	Canada			OFFICE	CHAIR	3	1996	Jul	Saskatchewan		Jul1996	
2	"$1,118.40"	$38.40	Canada			OFFICE	CHAIR	3	1996	Aug	Saskatchewan		Aug1996	
2	$88.80	$599.20	Canada			OFFICE	CHAIR	3	1996	Sep	Saskatchewan		Sep1996	
2	$597.60	$403.20	Canada			OFFICE	CHAIR	4	1996	Oct	Saskatchewan		Oct1996	
2	"$1,030.40"	$746.40	Canada			OFFICE	CHAIR	4	1996	Nov	Saskatchewan		Nov1996	
2	$196.00	$724.00	Canada			OFFICE	CHAIR	4	1996	Dec	Saskatchewan		Dec1996	
2	$861.60	$985.60	Canada			OFFICE	DESK	1	1996	Jan	Saskatchewan		Jan1996	
2	$539.20	$995.20	Canada			OFFICE	DESK	1	1996	Feb	Saskatchewan		Feb1996	
2	"$1,027.20"	$154.40	Canada			OFFICE	DESK	1	1996	Mar	Saskatchewan		Mar1996	
2	"$1,169.60"	"$1,069.60"	Canada			OFFICE	DESK	2	1996	Apr	Saskatchewan		Apr1996	
2	$139.20	$320.00	Canada			OFFICE	DESK	2	1996	May	Saskatchewan		May1996	
2	$252.00	$47.20	Canada			OFFICE	DESK	2	1996	Jun	Saskatchewan		Jun1996	
2	$96.80	$903.20	Canada			OFFICE	DESK	3	1996	Jul	Saskatchewan		Jul1996	
2	$310.40	"$1,229.60"	Canada			OFFICE	DESK	3	1996	Aug	Saskatchewan		Aug1996	
2	$655.20	$467.20	Canada			OFFICE	DESK	3	1996	Sep	Saskatchewan		Sep1996	
2	$664.80	"$1,156.00"	Canada			OFFICE	DESK	4	1996	Oct	Saskatchewan		Oct1996	
2	$906.40	$335.20	Canada			OFFICE	DESK	4	1996	Nov	Saskatchewan		Nov1996	
2	$240.80	$563.20	Canada			OFFICE	DESK	4	1996	Dec	Saskatchewan		Dec1996	
2	$652.00	"$1,289.60"	Canada			FURNITURE	SOFA	1	1996	Jan	Saskatchewan		Jan1996	
2	$556.80	"$1,322.40"	Canada			FURNITURE	SOFA	1	1996	Feb	Saskatchewan		Feb1996	
2	$108.00	$802.40	Canada			FURNITURE	SOFA	1	1996	Mar	Saskatchewan		Mar1996	
2	$485.60	$237.60	Canada			FURNITURE	SOFA	2	1996	Apr	Saskatchewan		Apr1996	
2	$816.80	"$1,058.40"	Canada			FURNITURE	SOFA	2	1996	May	Saskatchewan		May1996	
2	$889.60	$917.60	Canada			FURNITURE	SOFA	2	1996	Jun	Saskatchewan		Jun1996	
2	$8.00	$796.00	Canada			FURNITURE	SOFA	3	1996	Jul	Saskatchewan		Jul1996	
2	$743.20	$165.60	Canada			FURNITURE	SOFA	3	1996	Aug	Saskatchewan		Aug1996	
2	$573.60	"$1,002.40"	Canada			FURNITURE	SOFA	3	1996	Sep	Saskatchewan		Sep1996	
2	$388.80	"$1,281.60"	Canada			FURNITURE	SOFA	4	1996	Oct	Saskatchewan		Oct1996	
2	$166.40	$262.40	Canada			FURNITURE	SOFA	4	1996	Nov	Saskatchewan		Nov1996	
2	"$1,065.60"	$616.80	Canada			FURNITURE	SOFA	4	1996	Dec	Saskatchewan		Dec1996	
2	$608.80	$696.00	Canada			FURNITURE	BED	1	1996	Jan	Saskatchewan		Jan1996	
2	$221.60	$91.20	Canada			FURNITURE	BED	1	1996	Feb	Saskatchewan		Feb1996	
2	$653.60	"$1,105.60"	Canada			FURNITURE	BED	1	1996	Mar	Saskatchewan		Mar1996	
2	$240.00	$480.00	Canada			FURNITURE	BED	2	1996	Apr	Saskatchewan		Apr1996	
2	$329.60	$924.80	Canada			FURNITURE	BED	2	1996	May	Saskatchewan		May1996	
2	$27.20	$179.20	Canada			FURNITURE	BED	2	1996	Jun	Saskatchewan		Jun1996	
2	$371.20	$631.20	Canada			FURNITURE	BED	3	1996	Jul	Saskatchewan		Jul1996	
2	"$1,117.60"	$908.80	Canada			FURNITURE	BED	3	1996	Aug	Saskatchewan		Aug1996	
