total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee
3918.56,0,0,0
3072.23,0,0,0
1905.21,0,0,0
5923.91,0,0,0
1237.84,0,0,0
2037.59,0,0,0
1576.2,0,0,0
1730.89,0,0,0
683.59,0,194.97,35.0946
2506.83,0,0,0
1630.09,0,0,0
1160.03,0,0,0
721.21,0,0,0
4078.87,0,0,0
4984.31,0,0,0
1038.39,0,0,0
727.17,0,0,0
324.59,0,0,0
1012.86,0,0,0
2683.12,0,0,0
6526.21,0,0,0
2821.83,0,0,0
615.38,0,0,0
11908.39,0,0,0
4422.75,0,0,0
1516.37,0,0,0
1792.45,0,0,0
4536.85,0,0,0
5511.71,0,0,0
4327.24,0,0,0
4420.68,0,0,0
570.29,0,0,0
2588.97,0,0,0
1495.45,0,0,0
733.21,0,0,0
1306.87,0,0,0
1485.98,0,0,0
1471.24,0,0,0
6707.84,0,0,0
1689.9,0,0,0
2333.82,0,0,0
344.98,0,0,0
2470.98,0,0,0
1617.88,0,0,0
1722.25,0,0,0
1830.41,0,0,0
4583.14,0,0,0
3181.24,0,0,0
2098.67,0,0,0
5726.24,0,0,0
7131.64,0,0,0
3547.43,0,0,0
876.84,0,948.16,170.6688
1242.98,0,0,0
3727.27,0,0,0
4164.37,0,0,0
4337,0,0,0
2579.77,34.58,0,0
1764.97,0,0,0
2886.43,0,0,0
5048.45,0,0,0
1186.73,0,0,0
988.38,0,0,0
1716.03,0,0,0
3494.86,0,0,0
1794.12,0,0,0
6288.89,0,0,0
3843.96,0,0,0
646.54,0,0,0
9464.6,0,0,0
2288.74,0,0,0
1126.58,0,0,0
2874.38,0,0,0
3270.02,0,0,0
979.88,0,0,0
469.82,0,0,0
5648.68,0,0,0
8501.74,0,0,0
2695.23,0,0,0
10289.72,0,0,0
2574.08,0,0,0
2574.08,0,0,0
1617.46,0,0,0
925.9,0,0,0
3029.05,0,0,0
964.02,0,0,0
1032.7,0,0,0
11031.63,0,0,0
5428.13,0,0,0
5128.75,61.19,4517.29,813.1122
6818.39,0,0,0
2574.08,0,0,0
1059.76,0,0,0
1890.78,0,0,0
3886.3,0,0,0
7680.63,0,0,0
1872.85,0,0,0
3566.95,0,2956.53,532.1754
830.06,0,832.46,149.8428
8489.05,0,0,0
1514.7,0,0,0
2433.64,0,0,0
4290.14,0,0,0
1748.11,0,0,0
6324.79,0,0,0
3447.65,0,0,0
2735.75,0,0,0
1018.8,0,0,0
1444.95,0,0,0
743.47,0,0,0
5732.19,0,0,0
886.75,0,0,0
440.52,0,0,0
2517.48,0,0,0
72.86,0,0,0
1417.47,0,0,0
1589.26,0,0,0
2463,0,0,0
2731.88,0,0,0
1050.66,0,0,0
3919.41,0,0,0
1160.03,0,0,0
2529.4,0,0,0
754.02,0,0,0
2574.08,0,0,0
745.18,0,0,0
1392.05,0,0,0
909.76,0,0,0
3423.17,0,0,0
571.85,0,0,0
10566.29,0,0,0
3470.67,0,0,0
1877.65,0,0,0
3806.7,0,0,0
643.55,0,0,0
963.87,0,0,0
5207.32,0,0,0
1122.77,0,0,0
2950.85,0,0,0
6583.46,0,0,0
356.12,0,0,0
3602.89,0,0,0
1302.09,0,0,0
867.4,0,0,0
556.62,0,0,0
2369.59,0,0,0
4238,0,0,0
3461.78,0,0,0
5971.83,0,0,0
4931.22,0,0,0
388.86,0,0,0
2714.05,0,0,0
1948.19,0,0,0
2381.75,0,0,0
7205.78,0,0,0
564.8,0,633.97,114.1146
8604.4,0,0,0
11568.87,0,0,0
6100.43,0,0,0
3820.18,0,0,0
4159.02,0,0,0
1769.29,0,0,0
858.02,0,0,0
256.69,0,0,0
1077.34,0,0,0
6246.65,0,0,0
980.8,0,0,0
1502.12,0,0,0
1749.7,0,2196.83,395.4294
920.37,0,0,0
1647.33,0,0,0
3432.09,0,0,0
918.9,0,0,0
3097.58,0,0,0
1404.83,0,0,0
9517.41,0,0,0
3084.59,0,0,0
1691.19,0,0,0
351.82,0,0,0
1691.19,0,0,0
2850.45,0,0,0
905.33,0,0,0
2638.11,0,0,0
2526.09,0,0,0
914.72,15,1519.89,273.5802
158.99,0,0,0
1399.99,0,0,0
595.36,0,0,0
2011.12,0,0,0
1150.19,15.3,1175.46,211.5828
2841.85,0,0,0
1211.98,0,0,0
1445.65,0,0,0
866.54,0,0,0
7071.31,0,0,0
1919.16,0,0,0
3072.23,0,0,0
839.98,0,0,0
5720.56,0,0,0
1460.5,0,0,0
1581.44,0,0,0
2597.58,0,0,0
1399.11,0,0,0
1881.84,0,0,0
1030.46,0,0,0
1882.05,16.23,0,0
1769.09,0,0,0
2416.67,0,0,0
2697.15,0,0,0
1440.75,0,0,0
2216.86,0,0,0
1430.07,0,0,0
6115.7,0,0,0
1844.03,0,0,0
7834.3,0,0,0
505.29,0,0,0
1436.02,0,0,0
1032.88,0.2,0,0
2206.43,0,0,0
1324.29,0,0,0
2037.59,0,0,0
2575.61,0,0,0
366.14,0,0,0
723.57,0,2120.66,381.7188
1739.64,0,0,0
8579.72,0,0,0
3092.31,0,0,0
1141.42,0,0,0
2056.77,0,0,0
5538.64,0,0,0
1648.38,0,0,0
9318.17,0,0,0
954.68,0,0,0
2017.36,0,0,0
709.61,0,0,0
2572.87,0,0,0
2373.46,0,0,0
2204.07,0,0,0
1317.84,0,0,0
2494.11,0,0,0
3399.22,0,0,0
2445.13,0,0,0
1674.6,0,0,0
490.84,0,1114.03,200.5254
3369.03,0,0,0
3312.24,0,0,0
2368.21,0,0,0
1300.06,0,0,0
901.34,0,0,0
4309.58,0,3177.92,572.0256
644.94,0,0,0
544.97,0,0,0
761.04,15,0,0
896.93,0,0,0
2560.2,0,0,0
2162.68,0,0,0
843.95,0,0,0
2596.33,0,0,0
3702.21,0,0,0
4491.75,0,0,0
9051.75,0,0,0
2729.57,0,0,0
10495.82,0,0,0
251.81,0,0,0
1361,0,0,0
168.48,0,89.42,0.8942
5832.89,0,0,0
2046.16,0,0,0
3765.8,0,0,0
3115.19,0,0,0
3025.85,0,0,0
1357.91,0,0,0
4568.48,0,0,0
7990.05,0,0,0
5616.68,0,0,0
8457.42,0,0,0
2953.97,0,0,0
7046.13,0,0,0
1621.19,0,0,0
656.27,0,0,0
10302.81,0,0,0
1166.45,0,0,0
2122.92,0,0,0
1998.21,0,0,0
1303.53,0,0,0
8209.12,0,0,0
2157.01,0,0,0
427.42,0,0,0
1029.62,0,0,0
282.12,0,0,0
1737.16,0,0,0
710.65,0,0,0
7574.39,0,0,0
1263.05,0,0,0
5966.8,0,0,0
6550.28,0,0,0
1028.02,0,0,0
1719.39,0,0,0
1080.13,0,0,0
4861.52,0,0,0
2101.87,0,0,0
583.01,0,0,0
919.85,0,0,0
9723.08,0,0,0
1359.7,0,0,0
4409.39,0,0,0
3806.94,0,0,0
1055.92,0,0,0
2059.27,0,0,0
4889.05,0,0,0
1435.87,0,0,0
1166.57,0,0,0
3145.74,0,0,0
2563.58,0,0,0
3340.38,0,0,0
928.03,0,0,0
600.49,0,0,0
2678.6,0,0,0
2263.65,0,0,0
1860.08,0,0,0
1129.43,0,0,0
4354.71,0,0,0
5284.42,0,0,0
3283.51,0,0,0
2602.61,0,0,0
7276.3,0,0,0
7205.78,0,0,0
1186.73,0,0,0
4694.31,0,0,0
2546.58,0,0,0
4509.82,0,0,0
1716.03,0,0,0
5837.41,0,0,0
2307.85,0,0,0
1813.37,0,0,0
1835.88,0,0,0
5525.85,0,0,0
1648.94,0,0,0
2078.12,0,0,0
1137.27,0,0,0
3223.56,0,0,0
4290.14,0,0,0
3502.43,0,0,0
3789.29,0,0,0
1272.21,0,0,0
3255.14,0,0,0
6007.56,0,4621.62,831.8916
547.78,0,0,0
1404.86,0,0,0
5542.29,0,0,0
773.08,0,0,0
3146.86,0,0,0
1690.07,0,0,0
727.82,0,0,0
10903.21,0,0,0
2919.84,0,0,0
413.42,0,0,0
7359.12,0,0,0
1564.16,0,0,0
1420.93,0,0,0
1560.08,0,0,0
1398.52,0,2041.82,367.5276
164.6,0,0,0
1220.6,0,0,0
1136.15,0,0,0
2463.31,0,0,0
3990.58,0,0,0
2413.91,0,0,0
3650.76,0,0,0
572.9,0,0,0
2201.55,0,0,0
1449.2,0,0,0
5142.27,0,0,0
2034.53,0,0,0
3888.59,0,0,0
1862.17,0,0,0
1383.41,0,3706.77,37.0677
576.55,0,0,0
1231.49,0,0,0
1065.43,0,0,0
9449.9,0,0,0
3248.12,0,0,0
988.94,0,0,0
823.65,0,0,0
329.78,0,0,0
547.27,0,0,0
2522.59,0,0,0
1218.64,0,0,0
383.29,0,0,0
1263.05,0,0,0
5837.26,0,0,0
4958.37,0,0,0
1017.25,0,0,0
2527.29,0,0,0
2319.52,0,0,0
1059.76,0,0,0
1525.74,0,0,0
1066.13,0,0,0
3720.62,0,0,0
1438.43,0,0,0
2447.16,0,0,0
5145.22,0,0,0
1716.03,0,0,0
2779.08,0,0,0
4609.07,0,0,0
738.83,0,0,0
2756.45,0,0,0
1781.1,0,0,0
1817.19,0,0,0
4953.95,0,0,0
1116.93,0,0,0
1632.51,0,0,0
3369.03,0,0,0
2825.1,0,0,0
5741.01,0,0,0
6571.98,0,0,0
1887.74,0,0,0
1057.24,0,1769.93,318.5874
1222.55,0,0,0
14154.09,0,0,0
2110.41,0,0,0
7359.12,0,0,0
813.76,0,0,0
12550.33,0,0,0
5458.22,0,0,0
8491.93,0,0,0
351.96,0,0,0
7774.12,0,0,0
1807.74,0,2937.72,528.7896
1716.03,0,0,0
470.42,0,0,0
4025.08,0,0,0
608.45,0,0,0
1232.1,0,0,0
1032.7,0,0,0
233.74,0,0,0
2303.91,0,0,0
3319.42,0,0,0
587.87,0,0,0
6217.09,0,0,0
11031.63,0,0,0
1835.18,0,0,0
1124.5,0,0,0
1863.73,0,0,0
2207.86,0,0,0
3106,0,0,0
3873.03,0,0,0
1950.1,0,0,0
3268.96,0,0,0
3416.67,0,0,0
399.71,0,0,0
1193.34,0,0,0
7135.7,0,0,0
652.34,0,0,0
1306.87,0,0,0
2526.7,0,0,0
1061.72,0,0,0
831.9,0,0,0
3840.32,0,0,0
3477.22,0,0,0
4045.52,0,0,0
1291.77,0,0,0
3238.94,0,0,0
766.78,0,0,0
1534.78,0,0,0
5883.46,25.9,0,0
6082.61,0,4616.12,830.9016
703.84,0,0,0
3935.85,0,0,0
5405.99,0,0,0
2079.51,0,0,0
4379.76,0,0,0
6454.46,0,0,0
237.07,0,0,0
1269.22,0,0,0
763.8,0,0,0
3496.34,0,0,0
2604.1,0,0,0
3536.45,0,0,0
5660.12,0,0,0
2916.45,0,0,0
1153.92,0,0,0
4547.93,0,0,0
2512.98,0,0,0
1767.13,0,0,0
868.7,0,0,0
4259.72,0,0,0
2543.16,0,0,0
10288.59,0,0,0
504.71,0,0,0
1027.5,0,0,0
1895.46,0,0,0
1586.6,15.2,0,0
3440.78,0,0,0
1017.25,0,0,0
3807.04,0,0,0
532.37,0,564.38,101.5884
562.82,0,0,0
3166.7,0,0,0
895.74,0,0,0
487.44,0,0,0
4804.95,0,0,0
5492.46,0,0,0
3486.11,0,0,0
1153.91,0,0,0
702.03,0,0,0
1331.39,0,0,0
2695.23,0,0,0
6510.53,0,0,0
1063.41,0,0,0
773.15,0,0,0
540.39,0,0,0
7368.12,0,0,0
2216.72,0,0,0
487.44,0,0,0
777.87,0,0,0
997.63,0,0,0
706.79,0,0,0
5705.3,0,0,0
3330.86,0,0,0
1300.06,0,0,0
9043.82,0,0,0
1581.44,0,0,0
2783.12,0,0,0
2847.82,0,0,0
4832.08,0,0,0
4173.38,0,0,0
2936.46,0,0,0
1280.02,0,0,0
5988.43,0,0,0
4457.23,0,0,0
2192.12,0,0,0
4416.69,0,0,0
2936.46,0,0,0
7759.12,0,0,0
243.1,0,0,0
5956.09,0,0,0
8330.16,0,0,0
4203.47,0,0,0
3294.66,0,0,0
7146.48,0,0,0
952.83,0,0,0
743.71,0,1325.19,13.2519
2096.32,0,0,0
1070.95,0,0,0
3502.43,0,0,0
781.25,0,0,0
527.2,0,0,0
6920.34,0,0,0
1199.89,0,0,0
6747.84,0,0,0
2771.15,0,0,0
1589.32,0,0,0
3445.65,0,0,0
861.27,0,0,0
3562.19,0,0,0
283.89,0,0,0
1090.89,0,0,0
2936.46,0,0,0
299.12,0,0,0
2034.53,0,0,0
6992.68,0,0,0
2751.37,0,5152.33,927.4194
5425.24,0,0,0
1494.04,0,0,0
3292.47,0,0,0
8795.69,0,0,0
1664.16,0,0,0
5863.31,0,0,0
942.98,0,0,0
898.08,0,0,0
1453.18,0,0,0
1422.32,0,0,0
3830.93,0,0,0
1816.65,0,0,0
1877.65,0,0,0
4301.22,0,0,0
6562.34,0,0,0
1243.47,0,0,0
9979.61,0,0,0
100.05,0,0,0
3532.58,0,0,0
713.88,0,0,0
3131.61,0,0,0
1158.17,0,0,0
1731.96,0,0,0
1309.7,0,0,0
1276.81,0,0,0
166.59,0,0,0
2103.67,0,0,0
6741.32,0,0,0
1629.79,0,0,0
1948.28,0,3860.99,38.6099
3633.24,0,0,0
1936.55,0,0,0
2038.92,0,0,0
266.44,0,0,0
1465.49,0,0,0
6507.55,0,0,0
1958.88,0,0,0
1693.95,0,0,0
483.91,0,0,0
8564.71,0,0,0
1186.8,0,0,0
3965.59,0,0,0
592.06,0,660.34,118.8612
300.96,0,0,0
5229.96,0,0,0
3496.34,0,0,0
2388.74,0,0,0
1888.38,0,0,0
1891.84,0,0,0
910.04,0,0,0
4958.73,0,0,0
1646.71,0,0,0
1121.89,0,0,0
578.05,0,0,0
497.54,0,0,0
49.96,0,0,0
2122.78,0,0,0
10218.33,0,0,0
5425.24,0,0,0
943.18,15,0,0
1583.37,0,0,0
3112.13,0,0,0
5710.43,0,0,0
8105.78,0,0,0
7564.54,0,0,0
2368.21,0,0,0
1837.87,0,1920.41,345.6738
966.46,0,0,0
1136.08,0,0,0
338.54,0,0,0
5755.58,0,0,0
472.77,0,0,0
1695.94,0,0,0
1642,0,0,0
2349.64,0,0,0
823.65,0,0,0
3157.62,0,0,0
892.87,0,0,0
4715.03,0,0,0
1401.15,0,0,0
855.92,0,0,0
2851.32,0,0,0
1534.86,0,0,0
583.39,0,0,0
1393.5,0,0,0
1122.21,0,0,0
4153.98,0,0,0
6510.53,0,0,0
7480.04,0,0,0
1133.57,0,0,0
1317.9,0,0,0
3890.08,0,0,0
1160.03,0,0,0
1040.05,0,0,0
652.84,0,0,0
2080.11,0,0,0
194.7,0,0,0
3746.08,0,0,0
989.12,0,0,0
8489.05,0,0,0
1141.21,0,0,0
1516.37,0,0,0
1695.45,0,0,0
2541.25,0,0,0
4341.52,0,0,0
408.95,0,0,0
1767.75,0,0,0
1195.12,0,0,0
2472.81,0,0,0
1932.92,0,0,0
2634.73,0,0,0
11839.57,0,0,0
2566.59,0,0,0
1560.08,0,0,0
1589.65,0,0,0
1970.4,0,0,0
8912.82,0,0,0
11841.95,0,0,0
2599.71,0,0,0
3073.84,0,0,0
7465.88,0,0,0
4060.14,0,0,0
1176.22,0,0,0
2873.51,0,0,0
6094.06,0,0,0
775.07,0,0,0
2119.56,0,0,0
778.73,0,0,0
1644.34,0,0,0
3724.49,0,0,0
4863.16,0,0,0
1037.08,0,3287.89,32.8789
2505.75,0,2902.44,522.4392
704.46,0,0,0
1017.25,0,0,0
2434.79,0,0,0
3670.58,0,0,0
2425.41,0,0,0
1004.61,0,3196.56,31.9656
1166.57,0,0,0
6261.8,0,0,0
5481.56,0,0,0
1677.19,0,0,0
1748.22,0,0,0
10040.24,0,0,0
7616.6,0,0,0
780.03,0,0,0
3214.76,0,0,0
2604.1,0,0,0
5952.61,0,0,0
2082.04,0,0,0
4673.68,0,0,0
2408.21,0,0,0
3809.4,0,0,0
1322.54,0,0,0
7178.72,0,0,0
1536.01,0,0,0
6333.29,0,0,0
2407.86,0,0,0
4169.43,0,0,0
2175.24,0,0,0
1424.87,0,0,0
4965.22,0,0,0
1347.22,0,0,0
1604.48,0,0,0
3157.62,0,0,0
3541.77,0,0,0
1077.78,15,0,0
1398.93,0,0,0
305.42,0,0,0
3906.17,0,0,0
422.89,0,0,0
6400.52,0,0,0
1040.54,0,0,0
1750.56,0,0,0
3393.73,0,0,0
835.34,0,0,0
4202.93,0,0,0
2218.48,0,0,0
2261.45,0,2693.81,484.8858
4238.14,0,0,0
620.66,0,0,0
1406.62,0,0,0
1310.63,0,0,0
5246.33,0,0,0
867.36,0,4362.2,769.096
1932.92,0,0,0
2334.95,0,0,0
1860.15,0,0,0
1826.27,0,0,0
6510.53,0,0,0
11848.04,0,0,0
1004.1,0,0,0
3524.55,0,0,0
3852.68,0,0,0
2636.09,0,0,0
2625.34,0,0,0
2001.64,0,0,0
5617.7,0,0,0
2817.24,0,0,0
1734.79,0,0,0
2406.06,0,0,0
1096.8,0,0,0
6753.71,0,0,0
3532.58,0,0,0
9140.26,0,0,0
2965.2,0,0,0
3211.67,0,0,0
4603.13,0,0,0
410.99,0,0,0
2088.08,0,0,0
319.32,15,0,0
814.57,0,0,0
1340.31,0,0,0
2453.2,0,0,0
4633.34,0,0,0
1514.11,0,0,0
988.38,0,0,0
2787.56,0,0,0
6851.76,0,0,0
3571.57,0,0,0
2374.79,0,0,0
1186.8,0,0,0
3977.9,0,0,0
3800.71,0,0,0
2334.95,0,0,0
499.69,0,0,0
447.83,0,0,0
4291.5,0,0,0
3906.17,0,0,0
1315.88,0,0,0
6855.83,0,0,0
930.08,0,0,0
991.83,0,0,0
713.55,0,1075.05,193.509
2263.76,0,0,0
1324.72,0,0,0
1213.42,0,0,0
2132.29,0,0,0
1038.97,0,0,0
3181.18,0,0,0
1129.86,0,0,0
1059.76,0,0,0
4062.07,0,0,0
8172.39,0,0,0
1627.46,0,0,0
8406.73,0,0,0
1278.43,0,0,0
2172.53,0,0,0
5438.5,0,0,0
2597.58,0,0,0
9345.63,0,0,0
474.14,0,0,0
1432.03,0,0,0
3464.43,0,0,0
5763.93,28.08,0,0
1551.35,0,0,0
4510.48,0,0,0
1201.07,0,0,0
323.1,0,0,0
6570.49,0,0,0
1321.63,0,0,0
660.45,0,0,0
2034.53,0,0,0
1055.35,0,0,0
2274.74,0,0,0
1428.34,0,0,0
1716.03,0,0,0
216.9,0,0,0
3255.26,0,0,0
856.61,0,0,0
668.28,0,0,0
2746.05,0,0,0
1779.11,0,0,0
733.98,0,0,0
1014.36,0,0,0
2071.33,0,0,0
6498.22,0,0,0
2119.56,0,0,0
639.46,0,0,0
1301.05,0,0,0
1312.69,0,0,0
3580.07,0,0,0
1012.76,0,0,0
1860.15,0,0,0
886.69,0,0,0
627.09,0,0,0
794.16,0,0,0
1921.58,0,0,0
4598.79,0,0,0
2900.1,0,0,0
976.56,0,0,0
6179,0,0,0
3271.57,0,0,0
1469.27,0,0,0
8773.33,0,0,0
677.34,0,0,0
2124.27,24.52,0,0
3092.92,0,0,0
10323.6,0,0,0
5432.46,28.86,0,0
5832.89,0,0,0
758.18,0,0,0
41.68,0,0,0
1489.01,0,0,0
1630.09,0,0,0
8490.22,0,0,0
633.34,0,0,0
4229.86,0,0,0
12327.32,0,0,0
1281.16,0,0,0
3170.82,0,0,0
235.38,0,0,0
1484.14,0,0,0
1133.68,0,0,0
1673.39,0,0,0
2916.45,0,0,0
618.18,0,0,0
1555.15,0,0,0
3120.16,0,0,0
1011.95,0,0,0
3309.49,0,0,0
5324.66,0,0,0
6593.1,0,0,0
4123,0,4243.1,763.758
1541.6,0,0,0
2782.49,0,0,0
2113.38,0,0,0
4003.3,0,0,0
1055.57,0,0,0
3735.93,0,0,0
2681.72,0,0,0
486.06,0,0,0
3151.89,0,0,0
3626.8,0,0,0
1932.92,0,0,0
3255.14,0,0,0
4236.51,0,0,0
6588.83,0,0,0
1407.77,0,0,0
974.89,0,0,0
1488.1,0,0,0
348.44,0,0,0
1668.8,0,0,0
679.28,0,0,0
4733.09,0,0,0
518.29,0,0,0
6117.64,0,0,0
1957.07,0,0,0
267.88,0,0,0
125.12,0,0,0
2274.79,0,0,0
1413.02,0,0,0
3231.11,0,0,0
1983.78,0,0,0
4450.07,0,0,0
1781.1,0,0,0
5798.8,0,0,0
2120.85,0,0,0
1432.03,0,0,0
2386.71,0,0,0
476.48,0,0,0
493.11,0,0,0
3411.84,0,0,0
1187.38,0,0,0
5525.85,0,0,0
7892.19,0,0,0
5580.45,0,0,0
1684.96,0,0,0
1752.44,0,0,0
3221.99,0,0,0
4650.38,0,0,0
1142.39,0,0,0
1507.57,0,0,0
1133.68,0,0,0
4985.14,0,0,0
951.09,0,0,0
742.13,0,0,0
2491.79,0,4490.33,808.2594
3640.19,0,0,0
782.19,0,0,0
1435.95,0,0,0
4799.96,0,0,0
3378.18,0,0,0
1517.94,0,0,0
1733.95,0,0,0
817.22,0,0,0
161.97,0,0,0
563.19,0,0,0
1391.71,0,0,0
4826.52,0,0,0
10086.25,0,0,0
1200.98,0,0,0
868,0,0,0
2441.2,0,0,0
1141.42,0,0,0
2355.01,0,0,0
2355.99,0,0,0
1093.56,0,0,0
7278.29,0,0,0
7722.27,0,0,0
3389.2,0,0,0
1212.7,0,0,0
5384.57,0,0,0
1643.65,0,0,0
3807.11,0,0,0
2401.13,0,0,0
2274.74,0,0,0
1412.63,0,0,0
3614.71,0,4205.71,42.0571
1784.9,0,0,0
1118.62,0,0,0
2471.73,0,0,0
1266.29,0,0,0
2526.54,0,0,0
3638.91,0,0,0
1017.25,0,0,0
1278.37,0,0,0
94.28,0,0,0
3241.27,0,0,0
4118.31,0,0,0
2470.98,0,0,0
4042.84,0,0,0
1042.69,0,0,0
4118.31,0,0,0
1861.6,15,0,0
4747.4,0,0,0
2141.36,0,0,0
1073.68,0,0,0
1462.33,0,0,0
1781.1,0,0,0
1233.57,0,6336.72,1140.6096
1847.92,0,0,0
2136.06,0,0,0
3031.95,0,0,0
1302.41,0,0,0
3294.66,0,0,0
387.18,0,0,0
3373.99,0,0,0
1393.21,19.05,0,0
1453.91,0,2184.96,21.8496
2599.71,0,0,0
2136.14,0,0,0
2080.11,0,0,0
2076.78,0,0,0
2168.49,0,0,0
971.51,0,0,0
3795.27,0,3667,660.06
604.24,0,0,0
6112.84,0,0,0
2771.39,0,0,0
985.99,0,0,0
1589.65,0,0,0
660.75,0,0,0
3563.97,0,0,0
5654.59,0,0,0
2457.8,0,0,0
12327.32,0,0,0
2042.92,0,0,0
61.93,0,0,0
2603.01,0,0,0
2563.04,0,0,0
701.77,0,0,0
1807.08,0,0,0
2924.67,0,0,0
1056.81,0,0,0
1216.33,0,0,0
239.64,0,0,0
7987.02,0,0,0
1899.26,0,0,0
2268.15,0,0,0
2503.06,0,0,0
3384.16,0,0,0
2019.86,0,0,0
1455.03,0,0,0
4753.3,0,0,0
2200.15,0,0,0
2101.61,0,0,0
556.63,0,0,0
2137.32,0,0,0
944.18,0,0,0
4983.71,0,0,0
1108.24,0,0,0
1801.24,0,0,0
1833.84,0,0,0
403.02,0,0,0
4081.19,0,0,0
3755.34,0,0,0
1533.69,0,0,0
973.5,0,0,0
2469.29,0,0,0
1877.65,0,0,0
3758.72,0,0,0
3148.29,0,0,0
1971.49,0,0,0
496.01,0,0,0
3315.5,0,0,0
1185.73,0,0,0
2037.59,0,0,0
1116.08,0,0,0
676.51,0,0,0
2616.18,0,0,0
2269.96,0,0,0
2101.95,0,0,0
9729.91,39.73,0,0
593.36,0,0,0
1971.66,0,0,0
3532.58,0,0,0
1596.59,0,0,0
988.38,0,0,0
638.89,0,980.37,9.8037
250.96,0,553.09,99.5562
2080.11,0,0,0
4069.06,0,0,0
874.53,0,0,0
1051.81,0,0,0
2015.09,0,0,0
2983.38,0,0,0
1908.7,0,0,0
8564.71,0,0,0
1483.69,0,0,0
762.86,0,0,0
4340.17,0,0,0
2449.44,0,0,0
4676.53,0,4685,843.3
2884.83,0,0,0
1160.11,0,0,0
5525.85,0,0,0
3946.9,0,0,0
2041.49,0,0,0
4769,0,0,0
1735.08,0,0,0
1259.22,0,0,0
398.37,0,3500,595
1994.87,0,0,0
3669.44,0,0,0
1634.3,0,1609.08,289.6344
5574.85,0,4426.73,796.8114
3126.35,0,0,0
9260.71,0,0,0
1356.34,0,0,0
1246.76,0,0,0
1137.37,0,0,0
740.77,0,0,0
6867.53,5,0,0
3276.16,0,0,0
4120.46,0,0,0
1231.49,0,0,0
1587.55,0,0,0
3735.93,0,0,0
1971.53,0,0,0
8134.34,0,0,0
306.63,0,0,0
1730.89,0,0,0
3502.43,0,0,0
3040.37,0,0,0
1408.92,0,0,0
4289.01,0,0,0
1787.3,0,0,0
4984.31,0,0,0
2611,0,0,0
3255.14,0,0,0
1035.28,15,0,0
6788.47,0,0,0
4329.42,0,0,0
185.24,0,692.74,6.9274
3051.81,0,0,0
4365.28,0,0,0
2034.34,0,0,0
1462.33,0,0,0
1997.88,0,0,0
4309.23,0,0,0
717.79,0,0,0
788.51,0,0,0
657.17,0,0,0
1790.04,0,0,0
790.39,0,0,0
10687.48,0,0,0
7319.25,0,0,0
719.23,0,0,0
3757.95,0,0,0
1204.26,0,0,0
2386.71,0,0,0
2160.29,0,0,0
777.43,0,0,0
1525.72,0,0,0
2306.18,0,0,0
2153.78,0,0,0
4877.16,0,0,0
2506.05,0,0,0
1278.39,0,0,0
2140.63,0,0,0
2122.92,0,0,0
4956.72,0,0,0
3865.88,0,0,0
810.76,0,0,0
2555.87,0,0,0
2762.19,0,0,0
3248.41,0,0,0
1038.97,0,0,0
2695.23,0,0,0
2875.94,0,0,0
1519,0,6315,1136.7
3548.62,0,0,0
547.21,0,0,0
1372.25,0,0,0
1209.98,0,0,0
1820.09,0,0,0
550.57,0,0,0
824.26,0,0,0
1398.48,0,0,0
5798.36,0,0,0
2678.12,0,0,0
3107.17,0,0,0
447.31,0,819.95,8.199500001
3956.16,0,0,0
1583.37,0,0,0
812.41,0,0,0
5872.93,0,0,0
5524.4,0,0,0
2025.52,0,0,0
1864.54,0,0,0
1541.39,0,1148.17,206.6706
1909.39,0,0,0
4537.73,0,0,0
1187.77,0,0,0
289.92,0,0,0
4422.75,0,0,0
1307.68,0,0,0
2638.96,0,0,0
1177.6,0,0,0
2925.08,0,0,0
3168.84,0,3347.86,602.6148
6493.19,0,0,0
1317.9,0,0,0
1187.76,0,0,0
2119.56,0,0,0
856.39,0,0,0
1780.04,0,0,0
4495.28,0,0,0
119.53,0,0,0
2780.62,0,0,0
1522.49,0,0,0
2257.07,0,0,0
4764.34,0,0,0
2864.06,0,0,0
1740.06,0,0,0
1830.9,0,0,0
2386.71,0,0,0
9163.86,0,0,0
491.99,0,0,0
6221.39,0,0,0
1005.1,0,0,0
1220.6,0,0,0
408.31,0,0,0
3838.29,0,0,0
3341.41,0,0,0
2139.15,0,0,0
3094.46,0,0,0
2386.56,0,0,0
1478.33,0,0,0
3681.44,0,0,0
8172.39,0,0,0
7057.4,0,0,0
1967.37,0,0,0
1170.29,0,0,0
2653.99,0,0,0
747.72,0,0,0
1807.07,0,0,0
3253.77,0,0,0
1803.01,0,0,0
10996.62,0,0,0
468.01,0,0,0
611.74,0,0,0
3390.53,0,0,0
2958.28,0,0,0
1263.1,0,0,0
1626.35,0,0,0
3476.68,0,0,0
4405.59,0,0,0
944.05,0,0,0
3710.63,0,0,0
1632.62,0,0,0
9318.17,0,0,0
1456.16,0,0,0
1576.51,0,0,0
80.26,0,0,0
5425.43,0,0,0
815.97,0,0,0
882.86,0,1107.74,199.3932
1781.1,0,0,0
2254.9,0,0,0
4365.79,0,0,0
2571.27,0,0,0
880.57,0,0,0
6303.79,0,0,0
3116.91,0,0,0
813.97,0,0,0
10302.81,0,0,0
758.18,0,0,0
1944.28,0,0,0
2855.02,0,0,0
1017.25,0,0,0
2049.56,0,0,0
